Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
08/09/2018,1096,10,22.199999999999999,43,0.90000000000000002,1891,9,2.0899999999999999,0,0,Autumn,No Holiday,Yes
08/09/2018,1179,11,24.199999999999999,41,1.5,1818,10.1,2.6200000000000001,0,0,Autumn,No Holiday,Yes
08/09/2018,1273,12,25.199999999999999,36,2.3999999999999999,1995,9,2.9300000000000002,0,0,Autumn,No Holiday,Yes
08/09/2018,1505,13,26.100000000000001,32,3,1985,8.0999999999999996,3.0600000000000001,0,0,Autumn,No Holiday,Yes
08/09/2018,1554,14,26.800000000000001,31,2.7999999999999998,2000,8.1999999999999993,2.96,0,0,Autumn,No Holiday,Yes
08/09/2018,1792,15,26.899999999999999,33,2.8999999999999999,1997,9.1999999999999993,2.6499999999999999,0,0,Autumn,No Holiday,Yes
08/09/2018,1943,16,27.699999999999999,32,1.3999999999999999,2000,9.4000000000000004,2.0499999999999998,0,0,Autumn,No Holiday,Yes
08/09/2018,2167,17,27.199999999999999,35,1.7,2000,10.300000000000001,1.3200000000000001,0,0,Autumn,No Holiday,Yes
08/09/2018,2255,18,25.699999999999999,38,1.5,2000,10.300000000000001,0.64000000000000001,0,0,Autumn,No Holiday,Yes
08/09/2018,1978,19,24,41,1.8999999999999999,2000,9.9000000000000004,0.10000000000000001,0,0,Autumn,No Holiday,Yes
08/09/2018,1944,20,22.800000000000001,45,2,2000,10.199999999999999,0,0,0,Autumn,No Holiday,Yes
08/09/2018,1878,21,22.100000000000001,49,1.7,2000,10.800000000000001,0,0,0,Autumn,No Holiday,Yes
08/09/2018,1675,22,21.5,51,2,2000,10.9,0,0,0,Autumn,No Holiday,Yes
08/09/2018,1142,23,20.699999999999999,52,1.3999999999999999,2000,10.4,0,0,0,Autumn,No Holiday,Yes
09/09/2018,1185,0,19.600000000000001,53,1.5,2000,9.6999999999999993,0,0,0,Autumn,No Holiday,Yes
09/09/2018,835,1,18.800000000000001,54,0.10000000000000001,2000,9.1999999999999993,0,0,0,Autumn,No Holiday,Yes
09/09/2018,589,2,18.100000000000001,57,0.29999999999999999,2000,9.4000000000000004,0,0,0,Autumn,No Holiday,Yes
09/09/2018,395,3,17.399999999999999,57,0.59999999999999998,2000,8.6999999999999993,0,0,0,Autumn,No Holiday,Yes
09/09/2018,264,4,17,59,0,2000,8.9000000000000004,0,0,0,Autumn,No Holiday,Yes
09/09/2018,165,5,16.300000000000001,66,0.5,2000,9.9000000000000004,0,0,0,Autumn,No Holiday,Yes
09/09/2018,255,6,15.800000000000001,69,0.90000000000000002,2000,10.1,0,0,0,Autumn,No Holiday,Yes
09/09/2018,366,7,15.699999999999999,68,0.90000000000000002,2000,9.8000000000000007,0.050000000000000003,0,0,Autumn,No Holiday,Yes
09/09/2018,644,8,17.399999999999999,56,0.80000000000000004,2000,8.5,0.48999999999999999,0,0,Autumn,No Holiday,Yes
09/09/2018,803,9,20.399999999999999,51,1.8,2000,9.9000000000000004,1.4299999999999999,0,0,Autumn,No Holiday,Yes
09/09/2018,928,10,22.899999999999999,45,1.5,2000,10.300000000000001,2.1000000000000001,0,0,Autumn,No Holiday,Yes
09/09/2018,1051,11,24.399999999999999,41,1.3,1982,10.199999999999999,2.6099999999999999,0,0,Autumn,No Holiday,Yes
09/09/2018,1220,12,25.899999999999999,39,1.2,1950,10.800000000000001,2.8900000000000001,0,0,Autumn,No Holiday,Yes
09/09/2018,1432,13,27.199999999999999,32,1.7,2000,9,3.1200000000000001,0,0,Autumn,No Holiday,Yes
09/09/2018,1662,14,28.199999999999999,29,2,2000,8.4000000000000004,3.0899999999999999,0,0,Autumn,No Holiday,Yes
09/09/2018,1877,15,28.899999999999999,27,1.8,2000,8,2.8999999999999999,0,0,Autumn,No Holiday,Yes
09/09/2018,2099,16,27.100000000000001,35,0.90000000000000002,2000,10.300000000000001,1.27,0,0,Autumn,No Holiday,Yes
09/09/2018,2201,17,27.699999999999999,33,1.1000000000000001,2000,9.9000000000000004,1.21,0,0,Autumn,No Holiday,Yes
09/09/2018,2368,18,26,35,0.29999999999999999,2000,9.3000000000000007,0.20000000000000001,0,0,Autumn,No Holiday,Yes
09/09/2018,2033,19,24.100000000000001,56,2.5,2000,14.699999999999999,0.040000000000000001,0,0,Autumn,No Holiday,Yes
09/09/2018,1930,20,22.899999999999999,58,2.6000000000000001,2000,14.1,0,0,0,Autumn,No Holiday,Yes
09/09/2018,1820,21,22.199999999999999,57,1.2,2000,13.199999999999999,0,0,0,Autumn,No Holiday,Yes
09/09/2018,1291,22,21.800000000000001,54,1.6000000000000001,2000,12,0,0,0,Autumn,No Holiday,Yes
09/09/2018,941,23,21.199999999999999,56,2.5,2000,12,0,0,0,Autumn,No Holiday,Yes
10/09/2018,792,0,20.699999999999999,57,1.8,2000,11.800000000000001,0,0,0,Autumn,No Holiday,Yes
10/09/2018,487,1,20.5,58,1.7,2000,11.9,0,0,0,Autumn,No Holiday,Yes
10/09/2018,332,2,20,59,1.5,2000,11.699999999999999,0,0,0,Autumn,No Holiday,Yes
10/09/2018,176,3,19.699999999999999,60,1.8999999999999999,2000,11.699999999999999,0,0,0,Autumn,No Holiday,Yes
10/09/2018,188,4,19.399999999999999,61,1.6000000000000001,2000,11.6,0,0,0,Autumn,No Holiday,Yes
10/09/2018,226,5,19.100000000000001,62,1.6000000000000001,2000,11.6,0,0,0,Autumn,No Holiday,Yes
10/09/2018,691,6,18.699999999999999,64,0.90000000000000002,2000,11.699999999999999,0,0,0,Autumn,No Holiday,Yes
10/09/2018,1463,7,18.899999999999999,63,1.8,2000,11.6,0.089999999999999997,0,0,Autumn,No Holiday,Yes
10/09/2018,2278,8,20.100000000000001,57,1.6000000000000001,2000,11.300000000000001,0.72999999999999998,0,0,Autumn,No Holiday,Yes
10/09/2018,1125,9,22.300000000000001,52,1.8999999999999999,2000,11.9,1.4299999999999999,0,0,Autumn,No Holiday,Yes
10/09/2018,862,10,24,47,1.6000000000000001,1996,11.9,2.0800000000000001,0,0,Autumn,No Holiday,Yes
10/09/2018,934,11,25.300000000000001,44,1.2,1948,12.1,2.5899999999999999,0,0,Autumn,No Holiday,Yes
10/09/2018,1095,12,26.699999999999999,40,1.3999999999999999,2000,11.9,2.9199999999999999,0,0,Autumn,No Holiday,Yes
10/09/2018,1057,13,27.100000000000001,38,1.7,2000,11.5,2.5600000000000001,0,0,Autumn,No Holiday,Yes
10/09/2018,1064,14,27.800000000000001,37,1.3999999999999999,1983,11.699999999999999,2.6699999999999999,0,0,Autumn,No Holiday,Yes
10/09/2018,1249,15,27.600000000000001,38,1.3999999999999999,2000,11.9,2.0899999999999999,0,0,Autumn,No Holiday,Yes
10/09/2018,1467,16,27.5,39,1.5,2000,12.300000000000001,1.46,0,0,Autumn,No Holiday,Yes
10/09/2018,2147,17,26.600000000000001,40,1.3999999999999999,2000,11.800000000000001,0.68999999999999995,0,0,Autumn,No Holiday,Yes
10/09/2018,3298,18,25.899999999999999,42,1.1000000000000001,2000,11.9,0.47999999999999998,0,0,Autumn,No Holiday,Yes
10/09/2018,2518,19,24.399999999999999,47,2,2000,12.300000000000001,0.050000000000000003,0,0,Autumn,No Holiday,Yes
10/09/2018,2240,20,23.399999999999999,48,1.8,2000,11.699999999999999,0,0,0,Autumn,No Holiday,Yes
10/09/2018,2090,21,22.5,48,1.3999999999999999,2000,10.9,0,0,0,Autumn,No Holiday,Yes
10/09/2018,1779,22,21.699999999999999,50,1.6000000000000001,2000,10.800000000000001,0,0,0,Autumn,No Holiday,Yes
10/09/2018,1223,23,20.800000000000001,51,1.7,2000,10.199999999999999,0,0,0,Autumn,No Holiday,Yes
11/09/2018,910,0,20.100000000000001,52,1.5,2000,9.9000000000000004,0,0,0,Autumn,No Holiday,Yes
11/09/2018,662,1,19.5,52,1.3,2000,9.3000000000000007,0,0,0,Autumn,No Holiday,Yes
11/09/2018,435,2,18.899999999999999,52,1.1000000000000001,2000,8.8000000000000007,0,0,0,Autumn,No Holiday,Yes
11/09/2018,261,3,18.199999999999999,52,1.5,2000,8.0999999999999996,0,0,0,Autumn,No Holiday,Yes
11/09/2018,193,4,17.699999999999999,52,1.5,2000,7.7000000000000002,0,0,0,Autumn,No Holiday,Yes
11/09/2018,258,5,17.199999999999999,54,1.3,2000,7.7000000000000002,0,0,0,Autumn,No Holiday,Yes
11/09/2018,678,6,17,55,1.2,2000,7.7999999999999998,0,0,0,Autumn,No Holiday,Yes
11/09/2018,1556,7,16.899999999999999,55,1.3999999999999999,2000,7.7000000000000002,0.070000000000000007,0,0,Autumn,No Holiday,Yes
11/09/2018,2369,8,17.800000000000001,53,1.3999999999999999,2000,8,0.51000000000000001,0,0,Autumn,No Holiday,Yes
11/09/2018,1234,9,19.800000000000001,49,1.8999999999999999,2000,8.6999999999999993,1.24,0,0,Autumn,No Holiday,Yes
11/09/2018,922,10,21.899999999999999,43,1.1000000000000001,2000,8.6999999999999993,1.8899999999999999,0,0,Autumn,No Holiday,Yes
11/09/2018,1012,11,23.699999999999999,40,2,2000,9.1999999999999993,2.6000000000000001,0,0,Autumn,No Holiday,Yes
11/09/2018,1192,12,24.5,40,1.3,1973,10,2.6400000000000001,0,0,Autumn,No Holiday,Yes
11/09/2018,1102,13,25.699999999999999,40,2.2000000000000002,1997,11,2.98,0,0,Autumn,No Holiday,Yes
11/09/2018,1115,14,25.800000000000001,37,1.5,1995,9.9000000000000004,2.2200000000000002,0,0,Autumn,No Holiday,Yes
11/09/2018,1222,15,26,40,1.8999999999999999,2000,11.300000000000001,1.53,0,0,Autumn,No Holiday,Yes
11/09/2018,1527,16,25.5,44,1.3999999999999999,2000,12.300000000000001,1,0,0,Autumn,No Holiday,Yes
11/09/2018,2171,17,25.399999999999999,44,1.2,2000,12.199999999999999,0.83999999999999997,0,0,Autumn,No Holiday,Yes
11/09/2018,3222,18,24.699999999999999,45,0.69999999999999996,2000,11.9,0.29999999999999999,0,0,Autumn,No Holiday,Yes
11/09/2018,2455,19,23.699999999999999,49,1.8,2000,12.300000000000001,0.029999999999999999,0,0,Autumn,No Holiday,Yes
11/09/2018,2072,20,22.899999999999999,48,1.2,2000,11.199999999999999,0,0,0,Autumn,No Holiday,Yes
11/09/2018,2018,21,22.199999999999999,50,1.3,2000,11.199999999999999,0,0,0,Autumn,No Holiday,Yes
11/09/2018,1868,22,21.600000000000001,52,1.8999999999999999,2000,11.300000000000001,0,0,0,Autumn,No Holiday,Yes
11/09/2018,1240,23,20.899999999999999,53,1.8,2000,10.9,0,0,0,Autumn,No Holiday,Yes
12/09/2018,949,0,20.199999999999999,54,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes
12/09/2018,691,1,19.600000000000001,56,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes
12/09/2018,462,2,19,56,0.90000000000000002,2000,10,0,0,0,Autumn,No Holiday,Yes
12/09/2018,297,3,18.399999999999999,57,1.3,2000,9.6999999999999993,0,0,0,Autumn,No Holiday,Yes
12/09/2018,215,4,18,59,1.5,2000,9.8000000000000007,0,0,0,Autumn,No Holiday,Yes
12/09/2018,241,5,17.5,60,1.6000000000000001,2000,9.5999999999999996,0,0,0,Autumn,No Holiday,Yes
12/09/2018,656,6,17,63,1.3,2000,9.8000000000000007,0,0,0,Autumn,No Holiday,Yes
12/09/2018,1551,7,16.800000000000001,61,1.3,2000,9.1999999999999993,0.059999999999999998,0,0,Autumn,No Holiday,Yes
12/09/2018,2391,8,18.199999999999999,56,1.5,1994,9.1999999999999993,0.62,0,0,Autumn,No Holiday,Yes
12/09/2018,1234,9,20.800000000000001,48,1.1000000000000001,2000,9.3000000000000007,1.3799999999999999,0,0,Autumn,No Holiday,Yes
12/09/2018,923,10,22.699999999999999,45,1.5,2000,10.1,2.0800000000000001,0,0,Autumn,No Holiday,Yes
12/09/2018,1017,11,24.800000000000001,44,2.1000000000000001,1955,11.699999999999999,2.5499999999999998,0,0,Autumn,No Holiday,Yes
12/09/2018,1165,12,26.300000000000001,44,1.2,1966,13,2.9100000000000001,0,0,Autumn,No Holiday,Yes
12/09/2018,1066,13,26.800000000000001,45,1.8,1984,13.800000000000001,2.6000000000000001,0,0,Autumn,No Holiday,Yes
12/09/2018,1087,14,26.899999999999999,45,1.6000000000000001,2000,13.9,2.27,0,0,Autumn,No Holiday,Yes
12/09/2018,1251,15,27.699999999999999,41,1.6000000000000001,1969,13.199999999999999,1.98,0,0,Autumn,No Holiday,Yes
12/09/2018,1494,16,27.800000000000001,42,1.7,1974,13.699999999999999,1.98,0,0,Autumn,No Holiday,Yes
12/09/2018,2129,17,27.800000000000001,41,1.8999999999999999,1999,13.300000000000001,1.27,0,0,Autumn,No Holiday,Yes
12/09/2018,3256,18,27,44,1.3999999999999999,2000,13.6,0.62,0,0,Autumn,No Holiday,Yes
12/09/2018,2443,19,25.399999999999999,50,0.59999999999999998,2000,14.199999999999999,0.070000000000000007,0,0,Autumn,No Holiday,Yes
12/09/2018,2146,20,24,56,0.5,1890,14.6,0,0,0,Autumn,No Holiday,Yes
12/09/2018,2012,21,23.199999999999999,57,1.1000000000000001,2000,14.199999999999999,0,0,0,Autumn,No Holiday,Yes
12/09/2018,1824,22,22.600000000000001,60,1,2000,14.4,0,0,0,Autumn,No Holiday,Yes
12/09/2018,1309,23,22.199999999999999,62,0.80000000000000004,2000,14.5,0,0,0,Autumn,No Holiday,Yes
13/09/2018,968,0,21.899999999999999,62,1,1822,14.199999999999999,0,0,0,Autumn,No Holiday,Yes
13/09/2018,736,1,21.5,65,1,2000,14.6,0,0,0,Autumn,No Holiday,Yes
13/09/2018,437,2,21.199999999999999,66,0.80000000000000004,2000,14.5,0,0,0,Autumn,No Holiday,Yes
13/09/2018,304,3,20.899999999999999,68,1.7,2000,14.699999999999999,0,0,0,Autumn,No Holiday,Yes
13/09/2018,240,4,20.699999999999999,69,1.3,2000,14.800000000000001,0,0,0,Autumn,No Holiday,Yes
13/09/2018,248,5,20.5,70,1.2,2000,14.800000000000001,0,0,0,Autumn,No Holiday,Yes
13/09/2018,655,6,20.300000000000001,71,1.6000000000000001,2000,14.800000000000001,0,0,0,Autumn,No Holiday,Yes
13/09/2018,1448,7,20.5,69,1.3999999999999999,2000,14.6,0.029999999999999999,0,0,Autumn,No Holiday,Yes
13/09/2018,2329,8,20.899999999999999,68,1.3,2000,14.699999999999999,0.17999999999999999,0,0,Autumn,No Holiday,Yes
13/09/2018,1322,9,21.800000000000001,64,1.6000000000000001,2000,14.6,0.52000000000000002,0,0,Autumn,No Holiday,Yes
13/09/2018,915,10,22.699999999999999,61,0.90000000000000002,2000,14.699999999999999,0.81999999999999995,0,0,Autumn,No Holiday,Yes
13/09/2018,972,11,23.5,61,1.2,2000,15.5,0.94999999999999996,0,0,Autumn,No Holiday,Yes
13/09/2018,1119,12,24.300000000000001,59,1.5,2000,15.699999999999999,1.1200000000000001,0,0,Autumn,No Holiday,Yes
13/09/2018,1014,13,25.100000000000001,56,2,1964,15.6,1.4099999999999999,0,0,Autumn,No Holiday,Yes
13/09/2018,1097,14,27.199999999999999,49,1.5,1945,15.5,2.54,0,0,Autumn,No Holiday,Yes
13/09/2018,1200,15,27.800000000000001,49,1.3999999999999999,1963,16.100000000000001,1.97,0,0,Autumn,No Holiday,Yes
13/09/2018,1436,16,28.199999999999999,48,1.3999999999999999,1995,16.100000000000001,1.7,0,0,Autumn,No Holiday,Yes
13/09/2018,2021,17,27.899999999999999,51,1.3999999999999999,2000,16.800000000000001,1.1899999999999999,0,0,Autumn,No Holiday,Yes
13/09/2018,3146,18,26.699999999999999,56,1.8,2000,17.100000000000001,0.46999999999999997,0,0,Autumn,No Holiday,Yes
13/09/2018,2365,19,25.399999999999999,61,0.59999999999999998,2000,17.300000000000001,0.029999999999999999,0,0,Autumn,No Holiday,Yes
13/09/2018,2003,20,24.600000000000001,62,0.90000000000000002,2000,16.800000000000001,0,0,0,Autumn,No Holiday,Yes
13/09/2018,2000,21,23.800000000000001,67,0.59999999999999998,2000,17.199999999999999,0,0,0,Autumn,No Holiday,Yes
13/09/2018,1713,22,22.800000000000001,70,1,2000,17,0,0,0,Autumn,No Holiday,Yes
13/09/2018,1303,23,22.399999999999999,73,0.29999999999999999,1980,17.300000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,971,0,22.100000000000001,74,1.1000000000000001,1962,17.199999999999999,0,0,0,Autumn,No Holiday,Yes
14/09/2018,775,1,21.600000000000001,75,1.1000000000000001,1671,16.899999999999999,0,0,0,Autumn,No Holiday,Yes
14/09/2018,482,2,21.300000000000001,75,1.1000000000000001,2000,16.600000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,349,3,21,76,0.69999999999999996,1995,16.600000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,223,4,20.699999999999999,76,1,2000,16.300000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,249,5,20.699999999999999,77,0.90000000000000002,2000,16.5,0,0,0,Autumn,No Holiday,Yes
14/09/2018,644,6,20.399999999999999,78,1,2000,16.399999999999999,0,0,0,Autumn,No Holiday,Yes
14/09/2018,1456,7,20.5,76,1.3,2000,16.100000000000001,0.059999999999999998,0,0,Autumn,No Holiday,Yes
14/09/2018,2253,8,21.399999999999999,70,1.5,1986,15.6,0.38,0,0,Autumn,No Holiday,Yes
14/09/2018,1201,9,22.300000000000001,69,1.3,2000,16.300000000000001,0.60999999999999999,0,0,Autumn,No Holiday,Yes
14/09/2018,936,10,23.300000000000001,65,1.3999999999999999,1996,16.300000000000001,0.76000000000000001,0,0,Autumn,No Holiday,Yes
14/09/2018,982,11,24,64,1.3,2000,16.699999999999999,0.94999999999999996,0,0,Autumn,No Holiday,Yes
14/09/2018,1088,12,25.300000000000001,56,1.2,1960,15.800000000000001,1.3500000000000001,0,0,Autumn,No Holiday,Yes
14/09/2018,1155,13,26.399999999999999,57,1.2,2000,17.100000000000001,1.8,0,0,Autumn,No Holiday,Yes
14/09/2018,1199,14,26.300000000000001,58,1.5,1986,17.300000000000001,1.3700000000000001,0,0,Autumn,No Holiday,Yes
14/09/2018,1347,15,26.600000000000001,55,1.8,2000,16.800000000000001,1.1000000000000001,0,0,Autumn,No Holiday,Yes
14/09/2018,1503,16,26.300000000000001,57,1.6000000000000001,2000,17,0.71999999999999997,0,0,Autumn,No Holiday,Yes
14/09/2018,2059,17,25.899999999999999,56,1.7,2000,16.399999999999999,0.41999999999999998,0,0,Autumn,No Holiday,Yes
14/09/2018,2826,18,25.699999999999999,57,1.5,2000,16.5,0.23999999999999999,0,0,Autumn,No Holiday,Yes
14/09/2018,1996,19,25.300000000000001,60,1.2,2000,16.899999999999999,0.040000000000000001,0,0,Autumn,No Holiday,Yes
14/09/2018,1869,20,25,61,1.1000000000000001,2000,16.899999999999999,0,0,0,Autumn,No Holiday,Yes
14/09/2018,1259,21,24.699999999999999,61,1.6000000000000001,2000,16.600000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,567,22,24,73,2.1000000000000001,1541,18.800000000000001,0,0,0,Autumn,No Holiday,Yes
14/09/2018,810,23,22.300000000000001,87,1.1000000000000001,1810,20,0,0.5,0,Autumn,No Holiday,Yes
15/09/2018,906,0,21.800000000000001,83,1.5,2000,18.699999999999999,0,0,0,Autumn,No Holiday,Yes
15/09/2018,881,1,21.800000000000001,79,1.3999999999999999,2000,17.899999999999999,0,0,0,Autumn,No Holiday,Yes
15/09/2018,580,2,21.699999999999999,78,1,2000,17.600000000000001,0,0,0,Autumn,No Holiday,Yes
15/09/2018,302,3,21.600000000000001,80,1.2,2000,17.899999999999999,0,0,0,Autumn,No Holiday,Yes
15/09/2018,234,4,21.199999999999999,83,0.59999999999999998,2000,18.100000000000001,0,0.10000000000000001,0,Autumn,No Holiday,Yes
15/09/2018,169,5,21.100000000000001,82,0.80000000000000004,2000,17.800000000000001,0,0,0,Autumn,No Holiday,Yes
15/09/2018,272,6,21,84,0.90000000000000002,2000,18.100000000000001,0,0.10000000000000001,0,Autumn,No Holiday,Yes
15/09/2018,453,7,21.199999999999999,84,0.29999999999999999,2000,18.300000000000001,0.050000000000000003,0,0,Autumn,No Holiday,Yes
15/09/2018,829,8,21.699999999999999,78,0.29999999999999999,2000,17.600000000000001,0.20999999999999999,0,0,Autumn,No Holiday,Yes
15/09/2018,934,9,22.699999999999999,72,1.2,2000,17.300000000000001,0.58999999999999997,0,0,Autumn,No Holiday,Yes
15/09/2018,1017,10,24.399999999999999,65,1.6000000000000001,1972,17.300000000000001,1.4199999999999999,0,0,Autumn,No Holiday,Yes
15/09/2018,1212,11,25.199999999999999,64,1.2,1938,17.800000000000001,1.3100000000000001,0,0,Autumn,No Holiday,Yes
15/09/2018,1284,12,25.399999999999999,63,0.90000000000000002,2000,17.800000000000001,1.01,0,0,Autumn,No Holiday,Yes
15/09/2018,1465,13,25.800000000000001,65,1,1996,18.699999999999999,1.1200000000000001,0,0,Autumn,No Holiday,Yes
15/09/2018,1474,14,25.699999999999999,67,1.2,2000,19.100000000000001,0.90000000000000002,0,0,Autumn,No Holiday,Yes
15/09/2018,1077,15,25.199999999999999,71,0.20000000000000001,2000,19.5,0.40999999999999998,0,0,Autumn,No Holiday,Yes
15/09/2018,1273,16,24.399999999999999,74,0.59999999999999998,1996,19.399999999999999,0.13,0,0,Autumn,No Holiday,Yes
15/09/2018,1474,17,24.399999999999999,75,0.59999999999999998,2000,19.600000000000001,0.17000000000000001,0,0,Autumn,No Holiday,Yes
15/09/2018,1566,18,24.199999999999999,76,1.2,2000,19.600000000000001,0.12,0,0,Autumn,No Holiday,Yes
15/09/2018,1578,19,23.800000000000001,78,2.2000000000000002,1991,19.699999999999999,0,0,0,Autumn,No Holiday,Yes
15/09/2018,1613,20,23.5,80,1.7,1621,19.800000000000001,0,0,0,Autumn,No Holiday,Yes
15/09/2018,1710,21,23.300000000000001,80,0.69999999999999996,1877,19.600000000000001,0,0,0,Autumn,No Holiday,Yes
15/09/2018,1566,22,23.100000000000001,79,0.59999999999999998,1891,19.199999999999999,0,0,0,Autumn,No Holiday,Yes
15/09/2018,1210,23,22.899999999999999,81,0.90000000000000002,1550,19.399999999999999,0,0,0,Autumn,No Holiday,Yes
16/09/2018,1014,0,22.800000000000001,82,1.5,935,19.5,0,0,0,Autumn,No Holiday,Yes
16/09/2018,764,1,22.800000000000001,84,0.90000000000000002,827,19.899999999999999,0,0,0,Autumn,No Holiday,Yes
16/09/2018,432,2,22.800000000000001,85,0.80000000000000004,708,20.100000000000001,0,0,0,Autumn,No Holiday,Yes
16/09/2018,258,3,22.600000000000001,89,0.59999999999999998,578,20.600000000000001,0,0.20000000000000001,0,Autumn,No Holiday,Yes
16/09/2018,188,4,22.5,89,0.69999999999999996,444,20.5,0,0.29999999999999999,0,Autumn,No Holiday,Yes
16/09/2018,123,5,22.199999999999999,90,1.3999999999999999,514,20.399999999999999,0,0,0,Autumn,No Holiday,Yes
16/09/2018,137,6,22,90,1.3,471,20.199999999999999,0,0,0,Autumn,No Holiday,Yes
16/09/2018,258,7,21.899999999999999,95,1.3,424,21,0.02,0,0,Autumn,No Holiday,Yes
16/09/2018,464,8,21.899999999999999,88,1.6000000000000001,601,19.800000000000001,0.17000000000000001,0,0,Autumn,No Holiday,Yes
16/09/2018,725,9,22.300000000000001,84,1.8999999999999999,751,19.399999999999999,0.46999999999999997,0,0,Autumn,No Holiday,Yes
16/09/2018,813,10,22.899999999999999,74,1.3,1162,18,0.83999999999999997,0,0,Autumn,No Holiday,Yes
16/09/2018,1014,11,23.399999999999999,61,2.1000000000000001,1964,15.4,0.91000000000000003,0,0,Autumn,No Holiday,Yes
16/09/2018,989,12,23.699999999999999,64,1.8999999999999999,1474,16.399999999999999,0.79000000000000004,0,0,Autumn,No Holiday,Yes
16/09/2018,754,13,23.600000000000001,66,2.1000000000000001,1689,16.800000000000001,0.87,0,0,Autumn,No Holiday,Yes
16/09/2018,409,14,23.399999999999999,72,2.2000000000000002,682,18,0.72999999999999998,0,0,Autumn,No Holiday,Yes
16/09/2018,222,15,23.199999999999999,83,1.5,349,20.100000000000001,0.77000000000000002,0.5,0,Autumn,No Holiday,Yes
16/09/2018,142,16,22.5,86,2.5,342,20,0.46999999999999997,0,0,Autumn,No Holiday,Yes
16/09/2018,322,17,22,89,2.2000000000000002,285,20,0.20999999999999999,1,0,Autumn,No Holiday,Yes
16/09/2018,520,18,21.5,89,3,350,19.600000000000001,0.17999999999999999,0,0,Autumn,No Holiday,Yes
16/09/2018,852,19,21.199999999999999,87,2.7000000000000002,479,18.899999999999999,0.01,0,0,Autumn,No Holiday,Yes
16/09/2018,1073,20,21.100000000000001,88,1.7,404,19,0,0,0,Autumn,No Holiday,Yes
16/09/2018,1146,21,21.199999999999999,88,1.7,373,19.100000000000001,0,0,0,Autumn,No Holiday,Yes
16/09/2018,988,22,21.399999999999999,87,2.3999999999999999,540,19.100000000000001,0,0,0,Autumn,No Holiday,Yes
16/09/2018,571,23,21.300000000000001,80,2.6000000000000001,1203,17.699999999999999,0,0,0,Autumn,No Holiday,Yes
17/09/2018,531,0,21,82,1.8,958,17.800000000000001,0,0,0,Autumn,No Holiday,Yes
17/09/2018,337,1,20.5,73,1.8999999999999999,1693,15.4,0,0,0,Autumn,No Holiday,Yes
17/09/2018,227,2,20.300000000000001,81,1.8999999999999999,1234,16.899999999999999,0,0.10000000000000001,0,Autumn,No Holiday,Yes
17/09/2018,186,3,20.199999999999999,82,1.3999999999999999,1202,17,0,0,0,Autumn,No Holiday,Yes
17/09/2018,160,4,20,81,2,1313,16.600000000000001,0,0,0,Autumn,No Holiday,Yes
17/09/2018,246,5,19.399999999999999,84,1.6000000000000001,1252,16.600000000000001,0,0,0,Autumn,No Holiday,Yes
17/09/2018,625,6,18.800000000000001,88,1.2,798,16.699999999999999,0,0,0,Autumn,No Holiday,Yes
17/09/2018,1487,7,18.5,88,1.3999999999999999,695,16.399999999999999,0.080000000000000002,0,0,Autumn,No Holiday,Yes
17/09/2018,2276,8,18.899999999999999,77,0.59999999999999998,1109,14.699999999999999,0.56000000000000005,0,0,Autumn,No Holiday,Yes
17/09/2018,1185,9,20.5,66,1.1000000000000001,1711,13.9,1.1200000000000001,0,0,Autumn,No Holiday,Yes
17/09/2018,868,10,21.699999999999999,60,1.7,1540,13.5,1.4399999999999999,0,0,Autumn,No Holiday,Yes
17/09/2018,954,11,23.800000000000001,54,2.1000000000000001,1626,13.9,2.5499999999999998,0,0,Autumn,No Holiday,Yes
17/09/2018,1083,12,25.199999999999999,50,1.7,1710,14,2.8300000000000001,0,0,Autumn,No Holiday,Yes
17/09/2018,1069,13,25.600000000000001,50,3.7999999999999998,1876,14.300000000000001,2.8199999999999998,0,0,Autumn,No Holiday,Yes
17/09/2018,1092,14,26.699999999999999,40,3.2999999999999998,1822,11.9,2.7999999999999998,0,0,Autumn,No Holiday,Yes
17/09/2018,1207,15,27.399999999999999,33,2.7000000000000002,1955,9.5999999999999996,2.5,0,0,Autumn,No Holiday,Yes
17/09/2018,1445,16,27.600000000000001,37,2.7999999999999998,1935,11.5,1.8999999999999999,0,0,Autumn,No Holiday,Yes
17/09/2018,2056,17,27.300000000000001,43,2.6000000000000001,2000,13.6,1.25,0,0,Autumn,No Holiday,Yes
17/09/2018,3277,18,25.300000000000001,56,2.7999999999999998,1992,15.800000000000001,0.54000000000000004,0,0,Autumn,No Holiday,Yes
17/09/2018,2489,19,23,63,3.1000000000000001,2000,15.5,0.029999999999999999,0,0,Autumn,No Holiday,Yes
17/09/2018,2232,20,21.899999999999999,65,2.5,1986,15,0,0,0,Autumn,No Holiday,Yes
